"Open","High","Low","Close","Volume","Adjusted"
24.34,24.37,24.34,24.370001,2420000,24.370001
24.18,24.18,24.18,24.18,1720000,24.18
24.12,24.12,24.12,24.120001,1260000,24.120001
24.12,24.12,24.12,24.120001,1280000,24.120001
24.02,24.02,24.02,24.02,1190000,24.02
24,24,23.8,23.799999,1660000,23.799999
23.91,23.91,23.91,23.91,1090000,23.91
23.94,23.94,23.94,23.940001,980000,23.940001
24.11,24.11,24.11,24.110001,1130000,24.110001
24.15,24.15,23.95,23.950001,2290000,23.950001
23.65,23.65,23.65,23.65,1720000,23.65
23.58,23.58,23.58,23.58,1400000,23.58
23.41,23.41,23.41,23.41,1620000,23.41
23.5,23.5,23.5,23.5,1240000,23.5
23.51,23.69,23.51,23.690001,1450000,23.690001
23.58,23.58,23.58,23.58,1240000,23.58
23.48,23.48,23.48,23.48,1090000,23.48
23.43,23.43,23.43,23.43,1580000,23.43
23.54,23.54,23.54,23.540001,1240000,23.540001
23.58,23.58,23.55,23.549999,1530000,23.549999
23.49,23.49,23.49,23.49,1170000,23.49
23.32,23.32,23.32,23.32,1e+06,23.32
23.17,23.17,23.17,23.17,1400000,23.17
23.56,23.56,23.56,23.559999,1300000,23.559999
23.59,23.66,23.59,23.66,1540000,23.66
23.67,23.67,23.67,23.67,1120000,23.67
23.81,23.81,23.81,23.809999,1120000,23.809999
23.86,23.86,23.86,23.860001,1230000,23.860001
23.84,23.84,23.84,23.84,960000,23.84
23.8,23.8,23.75,23.75,1110000,23.75
23.78,23.78,23.78,23.780001,890000,23.780001
23.68,23.68,23.68,23.68,950000,23.68
23.6,23.6,23.6,23.6,1050000,23.6
23.56,23.56,23.56,23.559999,910000,23.559999
23.56,23.61,23.56,23.610001,1050000,23.610001
23.74,23.74,23.74,23.74,1150000,23.74
23.78,23.78,23.78,23.780001,1210000,23.780001
23.91,23.91,23.91,23.91,1360000,23.91
23.89,23.89,23.89,23.889999,1150000,23.889999
23.89,23.94,23.89,23.940001,1240000,23.940001
23.88,23.88,23.88,23.879999,1040000,23.879999
23.84,23.84,23.84,23.84,1130000,23.84
23.86,23.86,23.86,23.860001,1100000,23.860001
23.8,23.8,23.8,23.799999,1190000,23.799999
23.78,23.78,23.78,23.780001,940000,23.780001
23.95,23.95,23.95,23.950001,1200000,23.950001
24.1,24.1,24.1,24.1,1410000,24.1
24.26,24.26,24.26,24.26,1520000,24.26
24.37,24.37,24.37,24.370001,1270000,24.370001
24.23,24.23,24.23,24.23,1220000,24.23
24.31,24.31,24.31,24.309999,1190000,24.309999
24.31,24.31,24.31,24.309999,1370000,24.309999
24.37,24.37,24.37,24.370001,1130000,24.370001
24.3,24.3,24.3,24.299999,980000,24.299999
24.33,24.33,24.33,24.33,920000,24.33
24.43,24.43,24.43,24.43,1270000,24.43
24.51,24.51,24.51,24.51,1320000,24.51
24.59,24.59,24.59,24.59,1190000,24.59
24.56,24.56,24.56,24.559999,1200000,24.559999
24.6,24.6,24.6,24.6,1200000,24.6
24.66,24.66,24.66,24.66,1230000,24.66
24.75,24.75,24.75,24.75,1190000,24.75
24.83,24.83,24.83,24.83,1210000,24.83
24.96,24.96,24.96,24.959999,1380000,24.959999
25.12,25.12,25.12,25.120001,1450000,25.120001
25.06,25.06,25.06,25.059999,1320000,25.059999
25.05,25.05,25.05,25.049999,1150000,25.049999
24.97,24.97,24.97,24.969999,1080000,24.969999
24.96,24.96,24.96,24.959999,850000,24.959999
24.86,24.86,24.86,24.860001,1120000,24.860001
24.81,24.81,24.81,24.809999,1010000,24.809999
24.98,24.98,24.98,24.98,1040000,24.98
25.03,25.03,25.03,25.030001,1090000,25.030001
25.16,25.16,25.16,25.16,1220000,25.16
25.16,25.16,25.16,25.16,1120000,25.16
25.05,25.05,25.05,25.049999,1010000,25.049999
24.85,24.85,24.85,24.85,1020000,24.85
24.95,24.95,24.95,24.950001,780000,24.950001
25,25,25,25,910000,25
25.11,25.11,25.11,25.110001,1020000,25.110001
25.24,25.24,25.24,25.24,1270000,25.24
25.16,25.16,25.16,25.16,1130000,25.16
25.2,25.2,25.2,25.200001,1030000,25.200001
25.26,25.26,25.26,25.26,1010000,25.26
25.37,25.37,25.37,25.370001,1240000,25.370001
25.4,25.4,25.4,25.4,1230000,25.4
25.45,25.45,25.45,25.450001,1050000,25.450001
25.43,25.43,25.43,25.43,950000,25.43
25.46,25.46,25.46,25.459999,1050000,25.459999
25.44,25.44,25.44,25.440001,1140000,25.440001
25.52,25.52,25.52,25.52,1180000,25.52
25.55,25.55,25.55,25.549999,1170000,25.549999
25.52,25.52,25.52,25.52,1160000,25.52
25.31,25.31,25.31,25.309999,1110000,25.309999
25.28,25.28,25.28,25.280001,990000,25.280001
25.28,25.28,25.28,25.280001,930000,25.280001
25.2,25.2,25.2,25.200001,890000,25.200001
24.94,24.94,24.94,24.940001,1090000,24.940001
24.89,24.89,24.89,24.889999,980000,24.889999
24.95,24.95,24.95,24.950001,960000,24.950001
24.98,24.98,24.98,24.98,8e+05,24.98
24.99,24.99,24.99,24.99,910000,24.99
24.87,24.87,24.87,24.870001,840000,24.870001
24.83,24.83,24.83,24.83,890000,24.83
24.94,24.94,24.94,24.940001,930000,24.940001
24.97,24.97,24.97,24.969999,980000,24.969999
25.03,25.03,25.03,25.030001,890000,25.030001
25.15,25.15,25.15,25.15,970000,25.15
25.25,25.25,25.25,25.25,1200000,25.25
25.24,25.24,25.24,25.24,1120000,25.24
25.21,25.21,25.21,25.209999,1040000,25.209999
25.11,25.11,25.11,25.110001,1170000,25.110001
24.86,24.86,24.86,24.860001,1310000,24.860001
24.69,24.69,24.69,24.690001,1590000,24.690001
24.72,24.72,24.72,24.719999,970000,24.719999
24.71,24.71,24.71,24.709999,1040000,24.709999
24.45,24.45,24.45,24.450001,1100000,24.450001
24.53,24.53,24.53,24.530001,1140000,24.530001
24.58,24.58,24.58,24.58,1e+06,24.58
24.51,24.51,24.51,24.51,1030000,24.51
24.57,24.57,24.57,24.57,1150000,24.57
24.59,24.59,24.59,24.59,1160000,24.59
24.7,24.7,24.7,24.700001,1240000,24.700001
24.79,24.79,24.79,24.790001,1390000,24.790001
24.81,24.81,24.81,24.809999,1210000,24.809999
24.73,24.73,24.73,24.73,1180000,24.73
24.68,24.68,24.68,24.68,970000,24.68
24.54,24.54,24.54,24.540001,1120000,24.540001
24.48,24.48,24.48,24.48,1060000,24.48
24.52,24.52,24.52,24.52,1040000,24.52
24.5,24.5,24.5,24.5,980000,24.5
24.44,24.44,24.44,24.440001,1070000,24.440001
24.4,24.4,24.4,24.4,950000,24.4
24.58,24.58,24.58,24.58,1260000,24.58
24.57,24.57,24.57,24.57,1090000,24.57
24.55,24.55,24.55,24.549999,1070000,24.549999
24.48,24.48,24.48,24.48,1130000,24.48
24.06,24.06,24.06,24.059999,1730000,24.059999
23.91,23.91,23.91,23.91,1730000,23.91
24.2,24.2,24.2,24.200001,1360000,24.200001
24.13,24.13,24.13,24.129999,1050000,24.129999
24.07,24.07,24.07,24.07,990000,24.07
23.8,23.8,23.8,23.799999,1160000,23.799999
23.87,23.87,23.87,23.870001,1260000,23.870001
24.03,24.03,24.03,24.030001,1060000,24.030001
24.09,24.09,24.09,24.09,1e+06,24.09
24.13,24.13,24.13,24.129999,1080000,24.129999
24.15,24.15,24.15,24.15,1020000,24.15
24.15,24.15,24.15,24.15,1090000,24.15
24.52,24.52,24.52,24.52,1760000,24.52
24.6,24.6,24.6,24.6,1670000,24.6
24.67,24.67,24.67,24.67,2030000,24.67
24.77,24.77,24.77,24.77,1390000,24.77
24.78,24.78,24.78,24.780001,1540000,24.780001
24.77,24.77,24.77,24.77,1360000,24.77
24.65,24.65,24.65,24.65,1490000,24.65
24.71,24.71,24.71,24.709999,1330000,24.709999
24.75,24.75,24.75,24.75,1700000,24.75
24.8,24.8,24.8,24.799999,1490000,24.799999
25.16,25.16,25.16,25.16,2250000,25.16
25.33,25.33,25.33,25.33,2350000,25.33
25.28,25.28,25.28,25.280001,1740000,25.280001
25.27,25.27,25.27,25.27,1760000,25.27
25.42,25.42,25.42,25.42,2100000,25.42
25.36,25.36,25.36,25.360001,1930000,25.360001
25.52,25.52,25.52,25.52,1920000,25.52
25.66,25.66,25.66,25.66,2160000,25.66
25.68,25.68,25.68,25.68,2100000,25.68
25.74,25.74,25.74,25.74,1610000,25.74
25.71,25.71,25.71,25.709999,1610000,25.709999
25.61,25.61,25.61,25.610001,1570000,25.610001
25.62,25.62,25.62,25.620001,1510000,25.620001
25.76,25.76,25.76,25.76,1790000,25.76
25.93,25.93,25.93,25.93,2120000,25.93
25.98,25.98,25.98,25.98,1880000,25.98
25.96,25.96,25.96,25.959999,1790000,25.959999
26.04,26.04,26.04,26.040001,2030000,26.040001
26.04,26.04,26.04,26.040001,1940000,26.040001
26.07,26.07,26.07,26.07,1980000,26.07
26.04,26.04,26.04,26.040001,1700000,26.040001
26.03,26.03,26.03,26.030001,1860000,26.030001
26.15,26.15,26.15,26.15,2050000,26.15
26.3,26.3,26.3,26.299999,2100000,26.299999
26.19,26.19,26.19,26.190001,2100000,26.190001
26.21,26.21,26.21,26.209999,1510000,26.209999
26.25,26.25,26.25,26.25,1290000,26.25
26.4,26.4,26.4,26.4,1820000,26.4
26.59,26.59,26.59,26.59,2070000,26.59
26.57,26.57,26.57,26.57,2050000,26.57
26.54,26.54,26.54,26.540001,1450000,26.540001
26.66,26.66,26.66,26.66,2130000,26.66
26.48,26.48,26.48,26.48,2080000,26.48
26.37,26.37,26.37,26.370001,1760000,26.370001
26.33,26.33,26.33,26.33,1780000,26.33
26.08,26.08,26.08,26.08,2080000,26.08
25.86,25.86,25.86,25.860001,1500000,25.860001
26.02,26.02,26.02,26.02,1680000,26.02
26.08,26.08,26.08,26.08,1370000,26.08
26.13,26.13,26.13,26.129999,1450000,26.129999
26.02,26.02,26.02,26.02,1710000,26.02
26.01,26.01,26.01,26.01,1360000,26.01
26.14,26.14,26.14,26.139999,1490000,26.139999
26.09,26.09,26.09,26.09,1300000,26.09
26.12,26.12,26.12,26.120001,1380000,26.120001
26.07,26.07,26.07,26.07,1340000,26.07
26.02,26.02,26.02,26.02,1420000,26.02
26.05,26.05,26.05,26.049999,1550000,26.049999
26.13,26.13,26.13,26.129999,1640000,26.129999
26.2,26.2,26.2,26.200001,1830000,26.200001
26.38,26.38,26.38,26.379999,1760000,26.379999
26.51,26.51,26.51,26.51,1890000,26.51
26.54,26.54,26.54,26.540001,1560000,26.540001
26.42,26.42,26.42,26.42,1660000,26.42
26.15,26.15,26.15,26.15,1900000,26.15
26.51,26.51,26.51,26.51,1870000,26.51
25.69,25.69,25.69,25.690001,1780000,25.690001
25.62,25.62,25.62,25.620001,1350000,25.620001
25.64,25.64,25.64,25.639999,1240000,25.639999
25.74,25.74,25.74,25.74,1350000,25.74
25.65,25.65,25.65,25.65,1330000,25.65
25.5,25.5,25.5,25.5,1290000,25.5
25.48,25.48,25.48,25.48,1220000,25.48
25.57,25.57,25.57,25.57,1390000,25.57
25.63,25.63,25.63,25.629999,1400000,25.629999
25.75,25.75,25.75,25.75,2300000,25.75
25.91,25.91,25.91,25.91,2360000,25.91
25.95,25.95,25.95,25.950001,2290000,25.950001
25.9,25.9,25.9,25.9,1990000,25.9
25.93,25.93,25.93,25.93,1760000,25.93
26,26,26,26,1850000,26
25.78,25.78,25.78,25.780001,2010000,25.780001
25.79,25.79,25.79,25.790001,1540000,25.790001
25.84,25.84,25.84,25.84,1690000,25.84
25.83,25.83,25.83,25.83,1600000,25.83
25.91,25.91,25.91,25.91,1530000,25.91
26.12,26.12,26.12,26.120001,1890000,26.120001
26.13,26.13,26.13,26.129999,1780000,26.129999
26.18,26.18,26.18,26.18,1760000,26.18
26.22,26.22,26.22,26.219999,1770000,26.219999
26.33,26.33,26.33,26.33,2110000,26.33
26.24,26.24,26.24,26.24,2110000,26.24
26.22,26.22,26.22,26.219999,1840000,26.219999
26.18,26.18,26.18,26.18,1730000,26.18
26.02,26.02,26.02,26.02,1750000,26.02
26.17,26.17,26.17,26.17,1970000,26.17
26.1,26.1,26.1,26.1,2320000,26.1
25.95,25.95,25.95,25.950001,2e+06,25.950001
25.99,25.99,25.99,25.99,1640000,25.99
25.61,25.61,25.61,25.610001,2740000,25.610001
25.29,25.29,25.29,25.290001,3120000,25.290001
25.25,25.25,25.25,25.25,2240000,25.25
25.23,25.23,25.23,25.23,1720000,25.23
24.61,24.61,24.61,24.610001,3050000,24.610001
24.71,24.71,24.71,24.709999,2500000,24.709999
24.93,24.93,24.93,24.93,1860000,24.93
24.88,24.88,24.88,24.879999,1520000,24.879999
24.82,24.82,24.82,24.82,1360000,24.82
24.77,24.77,24.77,24.77,1280000,24.77
24.86,24.86,24.86,24.860001,1480000,24.860001
24.96,24.96,24.96,24.959999,1580000,24.959999
24.91,24.91,24.91,24.91,1310000,24.91
24.62,24.62,24.62,24.620001,1430000,24.620001
24.73,24.73,24.73,24.73,1520000,24.73
24.67,24.67,24.67,24.67,1250000,24.67
24.46,24.46,24.46,24.459999,1390000,24.459999
24.19,24.19,24.19,24.190001,1920000,24.190001
24.2,24.2,24.2,24.200001,1780000,24.200001
24.34,24.34,24.34,24.34,1400000,24.34
24.52,24.52,24.52,24.52,1330000,24.52
24.68,24.68,24.68,24.68,1310000,24.68
24.62,24.62,24.62,24.620001,1140000,24.620001
24.73,24.73,24.73,24.73,1200000,24.73
25,25,25,25,1520000,25
25.03,25.03,25.03,25.030001,1290000,25.030001
25,25,25,25,1110000,25
24.9,24.9,24.9,24.9,1110000,24.9
24.9,24.9,24.9,24.9,1220000,24.9
24.91,24.91,24.91,24.91,1010000,24.91
24.74,24.74,24.74,24.74,1080000,24.74
24.71,24.71,24.71,24.709999,1120000,24.709999
24.85,24.85,24.85,24.85,1210000,24.85
24.84,24.84,24.84,24.84,1200000,24.84
24.75,24.75,24.75,24.75,1080000,24.75
24.7,24.7,24.7,24.700001,1120000,24.700001
24.93,24.93,24.93,24.93,1690000,24.93
25.06,25.06,25.06,25.059999,1590000,25.059999
25.03,25.03,25.03,25.030001,1350000,25.030001
24.99,24.99,24.99,24.99,1180000,24.99
24.87,24.87,24.87,24.870001,1160000,24.870001
24.64,24.64,24.64,24.639999,1330000,24.639999
24.46,24.46,24.46,24.459999,1240000,24.459999
24.54,24.54,24.54,24.540001,920000,24.540001
24.15,24.15,24.15,24.15,1490000,24.15
24.22,24.22,24.22,24.219999,1450000,24.219999
24.18,24.18,24.18,24.18,1050000,24.18
24.03,24.03,24.03,24.030001,1400000,24.030001
24.09,24.09,24.09,24.09,1160000,24.09
24.01,24.01,24.01,24.01,1e+06,24.01
23.6,23.6,23.6,23.6,2200000,23.6
23.54,23.54,23.54,23.540001,1960000,23.540001
23.75,23.75,23.75,23.75,1220000,23.75
23.82,23.82,23.82,23.82,920000,23.82
23.62,23.62,23.62,23.620001,1090000,23.620001
23.55,23.55,23.55,23.549999,1370000,23.549999
23.85,23.85,23.85,23.85,1150000,23.85
23.84,23.84,23.84,23.84,1010000,23.84
23.84,23.84,23.84,23.84,890000,23.84
23.96,23.96,23.96,23.959999,1030000,23.959999
24.12,24.12,24.12,24.120001,1050000,24.120001
24.09,24.09,24.09,24.09,1030000,24.09
24.19,24.19,24.19,24.190001,1160000,24.190001
24.21,24.21,24.21,24.209999,830000,24.209999
24.14,24.14,24.14,24.139999,8e+05,24.139999
24.14,24.14,24.14,24.139999,820000,24.139999
24.24,24.24,24.24,24.24,910000,24.24
24.31,24.31,24.31,24.309999,1030000,24.309999
24.36,24.36,24.36,24.360001,830000,24.360001
24.38,24.38,24.38,24.379999,820000,24.379999
24.51,24.51,24.51,24.51,1030000,24.51
24.5,24.5,24.5,24.5,950000,24.5
24.43,24.43,24.43,24.43,910000,24.43
24.41,24.41,24.41,24.41,860000,24.41
24.17,24.17,24.17,24.17,1120000,24.17
24.08,24.08,24.08,24.08,1030000,24.08
24.15,24.15,24.15,24.15,840000,24.15
24.18,24.18,24.18,24.18,790000,24.18
24.35,24.35,24.35,24.35,840000,24.35
24.22,24.22,24.22,24.219999,830000,24.219999
24.16,24.16,24.16,24.16,850000,24.16
24.19,24.19,24.19,24.190001,9e+05,24.190001
24.23,24.23,24.23,24.23,1e+06,24.23
24.23,24.23,24.23,24.23,890000,24.23
24.07,24.07,24.07,24.07,1210000,24.07
24.11,24.11,24.11,24.110001,1080000,24.110001
24.26,24.26,24.26,24.26,1e+06,24.26
24.49,24.49,24.49,24.49,1200000,24.49
24.75,24.75,24.75,24.75,1320000,24.75
24.84,24.84,24.84,24.84,1160000,24.84
24.78,24.78,24.78,24.780001,1e+06,24.780001
24.68,24.68,24.68,24.68,1080000,24.68
24.8,24.8,24.8,24.799999,1200000,24.799999
24.78,24.78,24.78,24.780001,950000,24.780001
24.75,24.75,24.75,24.75,1090000,24.75
24.72,24.72,24.72,24.719999,940000,24.719999
24.78,24.78,24.78,24.780001,990000,24.780001
24.73,24.73,24.73,24.73,1040000,24.73
24.62,24.62,24.62,24.620001,1e+06,24.620001
24.56,24.56,24.56,24.559999,910000,24.559999
24.46,24.46,24.46,24.459999,1030000,24.459999
24.31,24.31,24.31,24.309999,1400000,24.309999
24.29,24.29,24.29,24.290001,860000,24.290001
24.35,24.35,24.35,24.35,850000,24.35
24.09,24.09,24.09,24.09,1320000,24.09
23.93,23.93,23.93,23.93,1470000,23.93
23.86,23.86,23.86,23.860001,1060000,23.860001
23.79,23.79,23.79,23.790001,1290000,23.790001
23.74,23.74,23.74,23.74,1060000,23.74
23.32,23.32,23.32,23.32,2190000,23.32
23.42,23.42,23.42,23.42,1580000,23.42
23.56,23.56,23.56,23.559999,1110000,23.559999
23.51,23.51,23.51,23.51,9e+05,23.51
23.57,23.57,23.57,23.57,770000,23.57
23.61,23.61,23.61,23.610001,740000,23.610001
23.65,23.65,23.65,23.65,860000,23.65
23.41,23.41,23.41,23.41,1010000,23.41
23.14,23.14,23.14,23.139999,1930000,23.139999
22.71,22.71,22.71,22.709999,2550000,22.709999
22.9,22.9,22.9,22.9,2850000,22.9
23.01,23.01,23.01,23.01,1570000,23.01
23.07,23.07,23.07,23.07,1290000,23.07
22.95,22.95,22.95,22.950001,1190000,22.950001
22.88,22.88,22.88,22.879999,1070000,22.879999
23.2,23.2,23.2,23.200001,1300000,23.200001
23.23,23.23,23.23,23.23,1240000,23.23
23.24,23.24,23.24,23.24,1020000,23.24
23.3,23.3,23.3,23.299999,910000,23.299999
23.45,23.45,23.45,23.450001,1150000,23.450001
23.49,23.49,23.49,23.49,1170000,23.49
23.35,23.35,23.35,23.35,940000,23.35
23.49,23.49,23.49,23.49,940000,23.49
23.59,23.59,23.59,23.59,890000,23.59
23.48,23.48,23.48,23.48,930000,23.48
23.39,23.39,23.39,23.389999,1100000,23.389999
23.58,23.58,23.58,23.58,1010000,23.58
23.62,23.62,23.62,23.620001,960000,23.620001
23.66,23.66,23.66,23.66,9e+05,23.66
23.57,23.57,23.57,23.57,1130000,23.57
23.68,23.68,23.68,23.68,1290000,23.68
23.95,23.95,23.95,23.950001,1710000,23.950001
24.14,24.14,24.14,24.139999,1620000,24.139999
24.16,24.16,24.16,24.16,1190000,24.16
24.17,24.17,24.17,24.17,1280000,24.17
24.19,24.19,24.19,24.190001,1320000,24.190001
24.3,24.3,24.3,24.299999,1330000,24.299999
24.35,24.35,24.35,24.35,1330000,24.35
24.31,24.31,24.31,24.309999,1340000,24.309999
24.26,24.26,24.26,24.26,1170000,24.26
24.29,24.29,24.29,24.290001,1260000,24.290001
24.58,24.58,24.58,24.58,1610000,24.58
24.54,24.54,24.54,24.540001,1400000,24.540001
24.66,24.66,24.66,24.66,1340000,24.66
24.51,24.51,24.51,24.51,1480000,24.51
24.64,24.64,24.64,24.639999,1720000,24.639999
24.61,24.61,24.61,24.610001,1700000,24.610001
24.66,24.66,24.66,24.66,1440000,24.66
24.37,24.37,24.37,24.370001,1340000,24.370001
24.46,24.46,24.46,24.459999,1390000,24.459999
24.54,24.54,24.54,24.540001,1540000,24.540001
24.38,24.38,24.38,24.379999,1490000,24.379999
24.25,24.25,24.25,24.25,1250000,24.25
24.29,24.29,24.29,24.290001,1250000,24.290001
24.4,24.4,24.4,24.4,1420000,24.4
24.44,24.44,24.44,24.440001,1300000,24.440001
24.36,24.36,24.36,24.360001,1410000,24.360001
24.5,24.5,24.5,24.5,1470000,24.5
24.52,24.52,24.52,24.52,1540000,24.52
24.66,24.66,24.66,24.66,1600000,24.66
24.76,24.76,24.76,24.76,1960000,24.76
24.78,24.78,24.78,24.780001,1580000,24.780001
24.95,24.95,24.95,24.950001,1850000,24.950001
24.97,24.97,24.97,24.969999,1740000,24.969999
24.98,24.98,24.98,24.98,1390000,24.98
24.95,24.95,24.95,24.950001,1410000,24.950001
24.87,24.87,24.87,24.870001,1390000,24.870001
24.84,24.84,24.84,24.84,1410000,24.84
24.78,24.78,24.78,24.780001,1420000,24.780001
24.76,24.76,24.76,24.76,1440000,24.76
24.69,24.69,24.69,24.690001,1540000,24.690001
24.71,24.71,24.71,24.709999,1450000,24.709999
24.96,24.96,24.96,24.959999,1880000,24.959999
24.94,24.94,24.94,24.940001,1600000,24.940001
24.99,24.99,24.99,24.99,1550000,24.99
24.95,24.95,24.95,24.950001,1690000,24.950001
24.76,24.76,24.76,24.76,1720000,24.76
24.69,24.69,24.69,24.690001,1570000,24.690001
24.8,24.8,24.8,24.799999,1270000,24.799999
24.71,24.71,24.71,24.709999,1570000,24.709999
24.55,24.55,24.55,24.549999,2140000,24.549999
24.76,24.76,24.76,24.76,2050000,24.76
24.81,24.81,24.81,24.809999,2490000,24.809999
24.95,24.95,24.95,24.950001,1310000,24.950001
25.1,25.1,25.1,25.1,1520000,25.1
25.14,25.14,25.14,25.139999,1460000,25.139999
25.06,25.06,25.06,25.059999,1540000,25.059999
24.93,24.93,24.93,24.93,1260000,24.93
24.8,24.8,24.8,24.799999,1220000,24.799999
24.93,24.93,24.93,24.93,1250000,24.93
25.07,25.07,25.07,25.07,1420000,25.07
25.19,25.19,25.19,25.190001,1530000,25.190001
25.43,25.43,25.43,25.43,2180000,25.43
25.43,25.43,25.43,25.43,1580000,25.43
25.68,25.68,25.68,25.68,1840000,25.68
25.75,25.75,25.75,25.75,1960000,25.75
25.79,25.79,25.79,25.790001,1780000,25.790001
25.85,25.85,25.85,25.85,1890000,25.85
25.93,25.93,25.93,25.93,1860000,25.93
26.09,26.09,26.09,26.09,2120000,26.09
26.01,26.01,26.01,26.01,2020000,26.01
26.02,26.02,26.02,26.02,1730000,26.02
26.08,26.08,26.08,26.08,1950000,26.08
25.99,25.99,25.99,25.99,1740000,25.99
25.92,25.92,25.92,25.92,1420000,25.92
26.01,26.01,26.01,26.01,1690000,26.01
26.2,26.2,26.2,26.200001,2040000,26.200001
26.3,26.3,26.3,26.299999,2030000,26.299999
26.23,26.23,26.23,26.23,2180000,26.23
26.17,26.17,26.17,26.17,1880000,26.17
26.14,26.14,26.14,26.139999,1790000,26.139999
26.06,26.06,26.06,26.059999,1860000,26.059999
26.12,26.12,26.12,26.120001,1730000,26.120001
26.04,26.04,26.04,26.040001,2080000,26.040001
25.81,25.81,25.81,25.809999,1870000,25.809999
25.86,25.86,25.86,25.860001,1740000,25.860001
25.86,25.86,25.86,25.860001,1500000,25.860001
25.92,25.92,25.92,25.92,1510000,25.92
25.83,25.83,25.83,25.83,1470000,25.83
25.83,25.83,25.83,25.83,1350000,25.83
25.91,25.91,25.91,25.91,1470000,25.91
26.15,26.15,26.15,26.15,1910000,26.15
26.25,26.25,26.25,26.25,2040000,26.25
26.32,26.32,26.32,26.32,1980000,26.32
26.32,26.32,26.32,26.32,2240000,26.32
26.41,26.41,26.41,26.41,1830000,26.41
26.52,26.52,26.52,26.52,2030000,26.52
26.45,26.45,26.45,26.450001,1650000,26.450001
26.51,26.51,26.51,26.51,1630000,26.51
26.57,26.57,26.57,26.57,1870000,26.57
26.69,26.69,26.69,26.690001,2050000,26.690001
26.69,26.69,26.69,26.690001,1980000,26.690001
26.57,26.57,26.57,26.57,1680000,26.57
26.56,26.56,26.56,26.559999,1540000,26.559999
26.62,26.62,26.62,26.620001,1740000,26.620001
26.73,26.73,26.73,26.73,2020000,26.73
26.81,26.81,26.81,26.809999,1930000,26.809999
26.79,26.79,26.79,26.790001,1800000,26.790001
26.6,26.6,26.6,26.6,2180000,26.6
26.47,26.47,26.47,26.469999,1900000,26.469999
26.42,26.42,26.42,26.42,1720000,26.42
26.56,26.56,26.56,26.559999,1550000,26.559999
26.66,26.66,26.66,26.66,1870000,26.66
26.69,26.69,26.69,26.690001,2130000,26.690001
26.94,26.94,26.94,26.940001,2690000,26.940001
27.17,27.17,27.17,27.17,2270000,27.17
27.21,27.21,27.21,27.209999,1830000,27.209999
27.26,27.26,27.26,27.26,1710000,27.26
27.01,27.01,27.01,27.01,2120000,27.01
27.11,27.11,27.11,27.110001,1830000,27.110001
27.38,27.38,27.38,27.379999,2300000,27.379999
27.38,27.38,27.38,27.379999,2360000,27.379999
27.57,27.57,27.57,27.57,1790000,27.57
27.64,27.64,27.64,27.639999,2020000,27.639999
27.85,27.85,27.85,27.85,2330000,27.85
27.94,27.94,27.94,27.940001,2200000,27.940001
27.76,27.76,27.76,27.76,2430000,27.76
27.75,27.75,27.75,27.75,1860000,27.75
27.64,27.64,27.64,27.639999,1870000,27.639999
27.68,27.68,27.68,27.68,1750000,27.68
27.78,27.78,27.78,27.780001,1990000,27.780001
27.88,27.88,27.88,27.879999,2150000,27.879999
27.71,27.71,27.71,27.709999,1970000,27.709999
27.76,27.76,27.76,27.76,2120000,27.76
28.18,28.18,28.18,28.18,2150000,28.18
28.26,28.26,28.26,28.26,2450000,28.26
28.21,28.21,28.21,28.209999,1870000,28.209999
28.28,28.28,28.28,28.280001,1990000,28.280001
28.29,28.29,28.29,28.290001,2020000,28.290001
28.51,28.51,28.51,28.51,1980000,28.51
28.65,28.65,28.65,28.65,2070000,28.65
